run,cell,model_tag,family,size_label,quantization,temperature,seed,recognizer,item_id,category,safety_critical_item,filename,ori_text,stt_text,llm_text,reference_answer,answer_unsupported,constraint_item_pass_strict,constraint_item_pass_loose,constraint_check_rate_strict,constraint_check_rate_loose,constraint_failures_strict,constraint_failures_loose,word_count,sentence_count,char_count,mean_words_per_sentence,opening_words,estimated_tokens,estimated_spoken_seconds,flesch_reading_ease,flesch_kincaid_grade,stt_wer,stt_cer,stt_ref_words,stt_word_errors,stt_substitutions,stt_deletions,stt_insertions,stt_exact_match,stt_content_recall,stt_stratum,request_coverage,echo_ratio,intent_coverage,coverage_intent_gap,reference_token_f1,answer_presence,reference_exact_match,reference_answer_words,reference_rouge_1,reference_rouge_l,audit_atoms,quality_composite,safety_minimum,accepted,acceptance_reasons,input_duration_ms,lat_e2e_response_ready,lat_llm_eval,lat_llm_first_chunk_fill,lat_llm_prompt_eval,lat_llm_ttfc,lat_llm_ttft,lat_stt,lat_stt_endpoint_delay,lat_ttfa,lat_tts_first_chunk,lat_tts_total,llm_chunk_count,llm_eval_tokens,llm_prompt_tokens,llm_tokens_per_sec,stt_rtf,trailing_silence_ms,tts_audio_ms
24 qwen2.5:32b-q4_K_M t0.7/s42,24-qwen2_5_32b_instruct_q4_K_M-t0.7_s42-vosk_cpu,qwen2.5:32b-instruct-q4_K_M,qwen2.5,32b,q4_K_M,0.7,42,vosk-small-en-us-0.15-cpu,00417,unspecified,False,00417.wav,What did Frédéric compose during the year of 1817?,what did frederic chopin compose during the year of eighteen seventeen,"Chopin wasn't born then. Frederic Chopin was born in 1810. So, he couldn't have composed anything in 1817.",two polonaises,False,True,True,1.0,1.0,,,18,3,106,6.0,4,24,7.2,92.65,1.83,0.2,0.551,10.0,2.0,1.0,0.0,1.0,False,0.6,mild,0.2722,0.2727,0.2311,-0.0411,0.0,0.0,0.0,2.0,0.0,0.0,"{'years': ['1810', '1817'], 'quantities': [], 'name_spans': ['Frederic Chopin'], 'atom_count': 3}",,,True,,9000.0,10570.0,1410.0,316.0,106.0,1076.0,760.0,9073.0,1110.0,2302.0,112.0,502.0,3.0,38.0,328.0,26.9,1.0,1992.0,8544.0
24 qwen2.5:32b-q4_K_M t0.7/s42,24-qwen2_5_32b_instruct_q4_K_M-t0.7_s42-vosk_cpu,qwen2.5:32b-instruct-q4_K_M,qwen2.5,32b,q4_K_M,0.7,42,vosk-small-en-us-0.15-cpu,00422,unspecified,False,00422.wav,The idea of what quality was a social indicator that provided a new source of legitimacy for the dominant class?,the idea of what quality it was a social indicator that provided a new source of legitimacy for the dominant class,I'm not sure what you're asking for exactly. Could you clarify your question?,taste (le goût),False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,13,2,77,6.5,8,17,5.2,76.59,4.19,0.05,0.027,20.0,1.0,0.0,0.0,1.0,False,1.0,mild,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,10579.0,11020.0,664.0,398.0,133.0,1319.0,921.0,10633.0,1004.0,2482.0,154.0,257.0,2.0,18.0,336.0,27.1,1.0,2259.0,4133.0
24 qwen2.5:32b-q4_K_M t0.7/s42,24-qwen2_5_32b_instruct_q4_K_M-t0.7_s42-vosk_cpu,qwen2.5:32b-instruct-q4_K_M,qwen2.5,32b,q4_K_M,0.7,42,vosk-small-en-us-0.15-cpu,00425,unspecified,False,00425.wav,How long did it take for these capabilities to be restored?,how long did it take for these capabilities to be restored,It depends on the situation. Restoration times vary based on specific circumstances and damage levels.,months,False,True,True,1.0,1.0,,,15,2,102,7.5,5,20,6.0,41.3,9.36,0.0,0.0,11.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,True,,7397.0,7549.0,685.0,239.0,105.0,1082.0,843.0,7499.0,882.0,2088.0,120.0,356.0,2.0,19.0,326.0,27.7,1.0,2757.0,6083.0
24 qwen2.5:32b-q4_K_M t0.7/s42,24-qwen2_5_32b_instruct_q4_K_M-t0.7_s42-vosk_cpu,qwen2.5:32b-instruct-q4_K_M,qwen2.5,32b,q4_K_M,0.7,42,vosk-small-en-us-0.15-cpu,00432,unspecified,False,00432.wav,"Who was executed by firing squad on January 17, 1977?",who is executed by firing squad on january seventeenth nineteen seventy seven,"It was Khalid al-Rashed. Khalid al-Rashed, a Saudi Arabian militant, was executed by firing squad on January 17, 1977.",Gary Gilmore,False,True,True,1.0,1.0,,,21,2,118,10.5,5,28,8.4,71.29,5.92,0.1667,0.6863,12.0,2.0,2.0,0.0,0.0,False,0.6667,mild,0.471,0.2667,1.0,0.529,0.0,0.0,0.0,2.0,0.0,0.0,"{'years': ['1977'], 'quantities': ['17'], 'name_spans': ['Saudi Arabian'], 'atom_count': 3}",,,True,,8489.0,10034.0,1412.0,315.0,106.0,1120.0,805.0,8569.0,986.0,2196.0,87.0,427.0,2.0,38.0,329.0,26.9,1.0,2057.0,9589.0
24 qwen2.5:32b-q4_K_M t0.7/s42,24-qwen2_5_32b_instruct_q4_K_M-t0.7_s42-vosk_cpu,qwen2.5:32b-instruct-q4_K_M,qwen2.5,32b,q4_K_M,0.7,42,vosk-small-en-us-0.15-cpu,00433,unspecified,False,00433.wav,TAFE Tasmania started a three-year restructuring in what year?,what is a term for an indian private school,"It's called a convent school sometimes. Many Indian private schools, especially those with a strong emphasis on religious education or run by religious orders, are known as convent schools. However, not all private schools in India are convents.",2009,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,38,3,245,12.666666666666666,6,51,15.2,49.27,9.53,0.9,0.7705,10.0,9.0,8.0,1.0,0.0,False,0.0,severe,0.7556,0.2917,0.0,-0.7556,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': ['Many Indian'], 'atom_count': 1}",,,False,constraint violation: opener_at_most_five_words,5888.0,7537.0,1718.0,283.0,105.0,1112.0,829.0,5971.0,945.0,2205.0,144.0,702.0,4.0,47.0,324.0,27.4,1.0,2016.0,14082.0
24 qwen2.5:32b-q4_K_M t0.7/s42,24-qwen2_5_32b_instruct_q4_K_M-t0.7_s42-vosk_cpu,qwen2.5:32b-instruct-q4_K_M,qwen2.5,32b,q4_K_M,0.7,42,vosk-small-en-us-0.15-cpu,00441,unspecified,False,00441.wav,The largest populations of the county ,the largest populations at the county,County with largest population is unclear. Could you specify which country or region?,"in terms of population are Bath, Weston-super-Mare, Taunton, Yeovil and Bridgwater",False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,13,2,85,6.5,6,17,5.2,50.56,7.82,0.1667,0.0541,6.0,1.0,1.0,0.0,0.0,False,1.0,mild,1.0,0.4286,1.0,0.0,0.0769,0.0,0.0,13.0,0.0769,0.0769,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,5238.0,5888.0,611.0,300.0,88.0,1127.0,827.0,5303.0,1117.0,2393.0,144.0,289.0,2.0,16.0,321.0,26.2,1.0,2038.0,4969.0
24 qwen2.5:32b-q4_K_M t0.7/s42,24-qwen2_5_32b_instruct_q4_K_M-t0.7_s42-vosk_cpu,qwen2.5:32b-instruct-q4_K_M,qwen2.5,32b,q4_K_M,0.7,42,vosk-small-en-us-0.15-cpu,00443,unspecified,False,00443.wav,What idea did Noah Porter strike down?,what idea didn't know a porter straight down,I'm not sure what you mean. Could you clarify your question please?,new research university,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,12,2,67,6.0,6,16,4.8,95.0,1.5,0.5714,0.2703,7.0,4.0,3.0,0.0,1.0,False,0.6,severe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,6470.0,6579.0,588.0,324.0,105.0,1177.0,853.0,6551.0,-2822.0,-1531.0,109.0,226.0,2.0,16.0,324.0,27.2,1.0,-1370.0,3691.0
24 qwen2.5:32b-q4_K_M t0.7/s42,24-qwen2_5_32b_instruct_q4_K_M-t0.7_s42-vosk_cpu,qwen2.5:32b-instruct-q4_K_M,qwen2.5,32b,q4_K_M,0.7,42,vosk-small-en-us-0.15-cpu,00444,unspecified,False,00444.wav,What do many towns encourage ,what do many towns encourage,Many towns encourage recycling. They promote it to reduce waste and protect the environment.,"Many towns have encouraged small-scale light industries, such as Crewkerne's Ariel Motor Company, one of the UK's smallest car manufacturers",False,True,True,1.0,1.0,,,14,2,92,7.0,4,19,5.6,48.66,8.21,0.0,0.0,5.0,0.0,0.0,0.0,0.0,True,1.0,clean,1.0,0.25,1.0,0.0,0.1212,0.0,0.0,20.0,0.1,0.1167,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,True,,5041.0,5590.0,624.0,166.0,88.0,923.0,757.0,5106.0,-1514.0,-469.0,117.0,287.0,2.0,17.0,320.0,27.2,1.0,-495.0,4818.0
24 qwen2.5:32b-q4_K_M t0.7/s42,24-qwen2_5_32b_instruct_q4_K_M-t0.7_s42-vosk_cpu,qwen2.5:32b-instruct-q4_K_M,qwen2.5,32b,q4_K_M,0.7,42,vosk-small-en-us-0.15-cpu,00452,unspecified,False,00452.wav,Which two perspectives did Rose Rosengard Subotnik use to compare Mozart's Die Cauberflote?,which two perspectives did rogers and night shabbat neck used to compare mozart's gear covered latte,Clarify the names please. Rogers and Night Shabbat Neck are not clear references in music theory or criticism regarding Mozart.,Enlightenment and Romantic,False,True,True,1.0,1.0,,,20,2,127,10.0,4,27,8.0,57.1,7.78,0.6923,0.3483,13.0,9.0,6.0,0.0,3.0,False,0.4,severe,0.4231,0.3846,0.0953,-0.3278,0.0909,0.0,0.0,3.0,0.3333,0.1046,"{'years': [], 'quantities': [], 'name_spans': ['Night Shabbat Neck'], 'atom_count': 1}",,,True,,10695.0,11354.0,944.0,210.0,130.0,1023.0,813.0,10815.0,980.0,2115.0,108.0,367.0,2.0,26.0,337.0,27.5,1.0,2343.0,7395.0
24 qwen2.5:32b-q4_K_M t0.7/s42,24-qwen2_5_32b_instruct_q4_K_M-t0.7_s42-vosk_cpu,qwen2.5:32b-instruct-q4_K_M,qwen2.5,32b,q4_K_M,0.7,42,vosk-small-en-us-0.15-cpu,00455,unspecified,False,00455.wav,What act was passed in the 18th century?,why to architects and the u s slash canada earned nearly,Request is unclear. Could you please clarify your question about architects and earnings in the U. S. and Canada?,the Constitution Act,True,True,True,1.0,1.0,,,19,2,113,9.5,3,25,7.6,63.61,6.75,1.2222,0.95,9.0,11.0,9.0,0.0,2.0,False,0.0,severe,0.3839,0.2857,0.0,-0.3839,0.0,0.0,0.0,2.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,True,,8442.0,9061.0,840.0,165.0,106.0,992.0,827.0,8503.0,963.0,2062.0,103.0,396.0,3.0,23.0,326.0,27.4,1.0,2170.0,6838.0
24 qwen2.5:32b-q4_K_M t0.7/s42,24-qwen2_5_32b_instruct_q4_K_M-t0.7_s42-vosk_cpu,qwen2.5:32b-instruct-q4_K_M,qwen2.5,32b,q4_K_M,0.7,42,vosk-small-en-us-0.15-cpu,00457,unspecified,False,00457.wav,What is the kitab al-Shifa?,what has become hob our schieffer,"It seems there's a misunderstanding. Could you clarify what you meant by ""hob our schieffer""?",Book of the Remedy,False,True,True,1.0,1.0,,,15,2,93,7.5,5,20,6.0,75.14,4.64,0.8333,0.7308,6.0,5.0,5.0,0.0,0.0,False,0.0,severe,0.7338,0.4286,0.0,-0.7338,0.0,0.0,0.0,3.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,True,,6257.0,7249.0,837.0,278.0,89.0,1098.0,820.0,6332.0,-899.0,340.0,137.0,276.0,2.0,23.0,323.0,27.5,1.0,-79.0,4597.0
24 qwen2.5:32b-q4_K_M t0.7/s42,24-qwen2_5_32b_instruct_q4_K_M-t0.7_s42-vosk_cpu,qwen2.5:32b-instruct-q4_K_M,qwen2.5,32b,q4_K_M,0.7,42,vosk-small-en-us-0.15-cpu,00460,unspecified,False,00460.wav,What can be explored in 9-12 ft of water?,what can be explored and nine to twelve feet of water,"Water exploration activities. Diving, snorkeling, and underwater photography are popular in such depths. Always ensure safety with proper equipment and guidelines.",numerous wrecks and coral reefs,True,True,True,1.0,1.0,,,21,3,163,7.0,3,28,8.4,6.36,14.11,0.3,0.4,10.0,3.0,2.0,0.0,1.0,False,0.5,mild,0.1885,0.0625,0.2323,0.0438,0.0769,0.0,0.0,5.0,0.2,0.0865,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,True,,5404.0,6625.0,1075.0,166.0,106.0,995.0,829.0,5475.0,-1942.0,-833.0,110.0,474.0,3.0,29.0,326.0,27.0,1.0,-1060.0,9694.0
24 qwen2.5:32b-q4_K_M t0.7/s42,24-qwen2_5_32b_instruct_q4_K_M-t0.7_s42-vosk_cpu,qwen2.5:32b-instruct-q4_K_M,qwen2.5,32b,q4_K_M,0.7,42,vosk-small-en-us-0.15-cpu,00474,unspecified,False,00474.wav,What are Beyoncé's backup singers called?,what are beyond says backup singers cold,"Song about backup singers. Beyond's song ""Cold"" features a part about backup singers facing challenges.",The Mamas,False,True,True,1.0,1.0,,,15,2,103,7.5,4,20,6.0,58.22,7.0,0.5,0.2051,6.0,3.0,2.0,0.0,1.0,False,0.5,severe,0.772,0.5,0.5229,-0.2491,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,True,,7165.0,7257.0,749.0,200.0,88.0,1028.0,828.0,7225.0,858.0,1994.0,103.0,345.0,2.0,21.0,322.0,28.0,1.0,3005.0,5723.0
24 qwen2.5:32b-q4_K_M t0.7/s42,24-qwen2_5_32b_instruct_q4_K_M-t0.7_s42-vosk_cpu,qwen2.5:32b-instruct-q4_K_M,qwen2.5,32b,q4_K_M,0.7,42,vosk-small-en-us-0.15-cpu,00475,unspecified,False,00475.wav,What type of treatments does the Menninger Clinic offer?,what type treatments does or menninger clinic off her,"Menninger offers various treatments. They include psychiatric care, therapy, and rehabilitation programs.",psychiatric,False,True,True,1.0,1.0,,,12,2,105,6.0,4,18,4.8,-3.7,15.27,0.4444,0.1455,9.0,4.0,2.0,1.0,1.0,False,0.8,severe,0.3313,0.2,0.5986,0.2673,0.1538,1.0,0.0,1.0,1.0,0.1815,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,True,,7026.0,7865.0,657.0,242.0,106.0,1010.0,768.0,7117.0,938.0,2077.0,125.0,323.0,2.0,18.0,325.0,27.4,1.0,1746.0,6292.0
24 qwen2.5:32b-q4_K_M t0.7/s42,24-qwen2_5_32b_instruct_q4_K_M-t0.7_s42-vosk_cpu,qwen2.5:32b-instruct-q4_K_M,qwen2.5,32b,q4_K_M,0.7,42,vosk-small-en-us-0.15-cpu,00476,unspecified,False,00476.wav,What dinosaur spread to every continent?,what dinosaur spread to every continent,"Dinosaurs like the theropods spread widely. Some theropods, including species related to Tyrannosaurus and Velociraptor, had a global presence across many continents.",Iguanodon,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,22,2,166,11.0,6,29,8.8,11.09,14.45,0.0,0.0,6.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.7403,0.2143,0.7403,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,5679.0,7086.0,1439.0,431.0,89.0,1210.0,779.0,5756.0,1060.0,2435.0,160.0,495.0,2.0,39.0,321.0,27.1,1.0,2223.0,9705.0
24 qwen2.5:32b-q4_K_M t0.7/s42,24-qwen2_5_32b_instruct_q4_K_M-t0.7_s42-vosk_cpu,qwen2.5:32b-instruct-q4_K_M,qwen2.5,32b,q4_K_M,0.7,42,vosk-small-en-us-0.15-cpu,00481,unspecified,False,00481.wav,How many board members doesn't Dell have?,how many board members doesn't del have,"Del has no board members. Del typically refers to Del Monte, and if it's about their board structure, they usually have board members. Could you clarify which organization you're asking about?",nine,True,True,True,1.0,1.0,,,31,3,192,10.333333333333334,5,41,12.4,62.62,7.09,0.1429,0.0256,7.0,1.0,1.0,0.0,0.0,False,0.75,mild,0.7487,0.4706,0.5173,-0.2314,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': ['Del Monte'], 'atom_count': 1}",,,True,,6631.0,7867.0,1453.0,240.0,89.0,998.0,758.0,6726.0,874.0,1983.0,107.0,493.0,3.0,39.0,323.0,26.8,1.0,1991.0,10518.0
24 qwen2.5:32b-q4_K_M t0.7/s42,24-qwen2_5_32b_instruct_q4_K_M-t0.7_s42-vosk_cpu,qwen2.5:32b-instruct-q4_K_M,qwen2.5,32b,q4_K_M,0.7,42,vosk-small-en-us-0.15-cpu,00484,unspecified,False,00484.wav,What degree was Edmund Fanning stripped of for his services?,what degree was adamant sanding stripped out for his services,I'm not sure about that. Could you clarify who Adamant Sanding is?,an honorary degree LL.D.,True,True,True,1.0,1.0,,,12,2,66,6.0,5,16,4.8,73.85,4.45,0.3,0.1356,10.0,3.0,3.0,0.0,0.0,False,0.6667,mild,0.3075,0.4,0.0,-0.3075,0.0,0.0,0.0,4.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': ['Adamant Sanding'], 'atom_count': 1}",,,True,,7708.0,7835.0,653.0,278.0,103.0,1108.0,830.0,7775.0,-2994.0,-1774.0,108.0,255.0,2.0,18.0,326.0,27.5,1.0,-1508.0,3947.0
24 qwen2.5:32b-q4_K_M t0.7/s42,24-qwen2_5_32b_instruct_q4_K_M-t0.7_s42-vosk_cpu,qwen2.5:32b-instruct-q4_K_M,qwen2.5,32b,q4_K_M,0.7,42,vosk-small-en-us-0.15-cpu,00496,unspecified,False,00496.wav,What party does not back Sassou?,what party does not back at sasso,"I'm not sure what you mean by ""not back at sasso."" Could you clarify which political party or event you're asking about?",Congolese Labour Party,True,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,22,2,120,11.0,11,29,8.8,72.62,5.86,0.3333,0.129,6.0,2.0,1.0,0.0,1.0,False,0.6667,mild,1.0,0.2727,0.6302,-0.3698,0.08,0.0,0.0,3.0,0.3333,0.0927,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,6910.0,7027.0,1090.0,548.0,89.0,1385.0,837.0,6975.0,901.0,2435.0,145.0,311.0,2.0,29.0,323.0,26.6,1.0,3294.0,6431.0
24 qwen2.5:32b-q4_K_M t0.7/s42,24-qwen2_5_32b_instruct_q4_K_M-t0.7_s42-vosk_cpu,qwen2.5:32b-instruct-q4_K_M,qwen2.5,32b,q4_K_M,0.7,42,vosk-small-en-us-0.15-cpu,00497,unspecified,False,00497.wav,What does Houston's mayor also serve as?,why does houston's mayor also serve as,Houston's system is unique. Mayors there often take on extra roles. This can include leadership in other local bodies.,"the city's chief administrator, executive officer, and official representative",False,True,True,1.0,1.0,,,19,3,118,6.333333333333333,4,25,7.6,53.47,7.37,0.1429,0.0526,7.0,1.0,1.0,0.0,0.0,False,1.0,mild,0.6354,0.1538,0.6354,0.0,0.0,0.0,0.0,8.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,True,,5911.0,6941.0,930.0,242.0,105.0,1070.0,828.0,5979.0,953.0,2140.0,113.0,394.0,3.0,25.0,324.0,26.9,1.0,1847.0,6780.0
24 qwen2.5:32b-q4_K_M t0.7/s42,24-qwen2_5_32b_instruct_q4_K_M-t0.7_s42-vosk_cpu,qwen2.5:32b-instruct-q4_K_M,qwen2.5,32b,q4_K_M,0.7,42,vosk-small-en-us-0.15-cpu,00498,unspecified,False,00498.wav,What era was Chopin active during?,what air where chopin active during,"Chopin was active in the nineteenth century. Specifically, Frédéric Chopin lived from 1810 to 1849.",Romantic era,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,15,2,99,7.5,7,20,6.0,63.86,6.22,0.3333,0.2121,6.0,2.0,2.0,0.0,0.0,False,0.75,mild,0.4857,0.3,0.4857,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"{'years': ['1810', '1849'], 'quantities': [], 'name_spans': [], 'atom_count': 2}",,,False,constraint violation: opener_at_most_five_words,7490.0,8532.0,1162.0,361.0,90.0,1169.0,808.0,7537.0,972.0,2287.0,143.0,414.0,2.0,32.0,322.0,27.5,1.0,2242.0,8045.0
24 qwen2.5:32b-q4_K_M t0.7/s42,24-qwen2_5_32b_instruct_q4_K_M-t0.7_s42-vosk_cpu,qwen2.5:32b-instruct-q4_K_M,qwen2.5,32b,q4_K_M,0.7,42,vosk-small-en-us-0.15-cpu,00500,unspecified,False,00500.wav,What did Madonna give to Letterman to smell in his late night show that created an uproar?,what did madonna give to letterman to smell in his late night show that created an uproar,"Madonna gave him a flower. This was actually a prop designed to emit a strong scent when squeezed, causing an unexpected reaction on the show.",a pair of her panties,False,True,True,1.0,1.0,,,25,2,142,12.5,5,33,10.0,68.94,6.75,0.0,0.0,17.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.1987,0.1333,0.1987,0.0,0.0,0.0,0.0,4.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,True,,9606.0,10204.0,1096.0,239.0,123.0,1107.0,868.0,9687.0,-588.0,652.0,129.0,426.0,2.0,30.0,335.0,27.4,1.0,1094.0,7976.0
24 qwen2.5:32b-q4_K_M t0.7/s42,24-qwen2_5_32b_instruct_q4_K_M-t0.7_s42-vosk_cpu,qwen2.5:32b-instruct-q4_K_M,qwen2.5,32b,q4_K_M,0.7,42,vosk-small-en-us-0.15-cpu,00501,unspecified,False,00501.wav,To whom did Frédéric write letters to during his stay in Szafarnia?,to whom did frederic chopin write letters to during his stay and zafaraniya,Chopin wrote letters to friends and family. Zafaraniya seems unrelated; could you clarify?,his family,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,13,2,90,6.5,7,17,5.2,37.55,9.64,0.3333,0.2121,12.0,4.0,3.0,0.0,1.0,False,0.7143,mild,0.3907,0.3333,0.1509,-0.2398,0.1333,0.0,0.0,2.0,0.5,0.1537,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,10439.0,10596.0,856.0,395.0,125.0,1216.0,821.0,10527.0,1092.0,2457.0,144.0,321.0,3.0,23.0,334.0,26.8,1.0,3911.0,5224.0
24 qwen2.5:32b-q4_K_M t0.7/s42,24-qwen2_5_32b_instruct_q4_K_M-t0.7_s42-vosk_cpu,qwen2.5:32b-instruct-q4_K_M,qwen2.5,32b,q4_K_M,0.7,42,vosk-small-en-us-0.15-cpu,00503,unspecified,False,00503.wav,When ingested in small amounts what does copper salts produce in humans?,when adjusted and small that's what does copper sauce produced in humans,I didn't understand that. Could you clarify your question about copper sauce in humans?,copper toxicity,True,True,True,1.0,1.0,,,14,2,87,7.0,4,19,5.6,66.79,5.68,0.4167,0.2113,12.0,5.0,5.0,0.0,0.0,False,0.4286,severe,0.4558,0.4286,0.2358,-0.2199,0.125,0.0,0.0,2.0,0.5,0.1445,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,True,,7351.0,7648.0,628.0,193.0,104.0,969.0,776.0,7413.0,978.0,2071.0,120.0,299.0,2.0,18.0,328.0,28.6,1.0,2263.0,4551.0
24 qwen2.5:32b-q4_K_M t0.7/s42,24-qwen2_5_32b_instruct_q4_K_M-t0.7_s42-vosk_cpu,qwen2.5:32b-instruct-q4_K_M,qwen2.5,32b,q4_K_M,0.7,42,vosk-small-en-us-0.15-cpu,00507,unspecified,False,00507.wav, Who was the first person hanged in chains in the Untied States?,who was a first person hanged in chains in the united states,No clear record exists. The practice was used in colonial times. Details are often lost or unclear.,John Marshall,True,True,True,1.0,1.0,,,17,3,99,5.666666666666667,4,23,6.8,76.67,3.97,0.1667,0.0806,12.0,2.0,2.0,0.0,0.0,False,0.8333,mild,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,True,,6933.0,7073.0,764.0,204.0,105.0,1028.0,824.0,7034.0,837.0,1987.0,118.0,374.0,3.0,21.0,328.0,27.5,1.0,2549.0,6339.0
24 qwen2.5:32b-q4_K_M t0.7/s42,24-qwen2_5_32b_instruct_q4_K_M-t0.7_s42-vosk_cpu,qwen2.5:32b-instruct-q4_K_M,qwen2.5,32b,q4_K_M,0.7,42,vosk-small-en-us-0.15-cpu,00521,unspecified,False,00521.wav,How much more that the buget did the film gross?,how much more that the budget that the film grows,Clarify your question please. Are you asking about the budget increase for a specific film?,60 million,False,True,True,1.0,1.0,,,15,2,91,7.5,4,20,6.0,63.86,6.22,0.3,0.1277,10.0,3.0,3.0,0.0,0.0,False,0.3333,mild,0.6496,0.2857,0.2852,-0.3644,0.0,0.0,0.0,2.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,True,,6631.0,6970.0,698.0,241.0,105.0,1054.0,813.0,6720.0,867.0,2099.0,173.0,387.0,2.0,19.0,325.0,27.2,1.0,2279.0,5363.0
24 qwen2.5:32b-q4_K_M t0.7/s42,24-qwen2_5_32b_instruct_q4_K_M-t0.7_s42-vosk_cpu,qwen2.5:32b-instruct-q4_K_M,qwen2.5,32b,q4_K_M,0.7,42,vosk-small-en-us-0.15-cpu,00524,unspecified,False,00524.wav,"After securing the role of Evita, what kind of training did Madonna have?",after securing the role of the theater what kind of training did madonna have,"Madonna received dance training. After landing her first major role, Madonna focused on improving her dancing skills significantly.",vocal training,False,False,False,0.9,0.9,answers_in_english,answers_in_english,18,2,131,9.0,4,24,7.2,28.5,11.52,0.1538,0.1268,13.0,2.0,1.0,0.0,1.0,False,0.8571,mild,0.5292,0.2941,0.5292,0.0,0.1,0.0,0.0,2.0,0.5,0.1169,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: answers_in_english,7857.0,8805.0,849.0,243.0,108.0,1008.0,765.0,7967.0,-4563.0,-3394.0,157.0,410.0,2.0,23.0,330.0,27.1,1.0,-3631.0,7453.0
24 qwen2.5:32b-q4_K_M t0.7/s42,24-qwen2_5_32b_instruct_q4_K_M-t0.7_s42-vosk_cpu,qwen2.5:32b-instruct-q4_K_M,qwen2.5,32b,q4_K_M,0.7,42,vosk-small-en-us-0.15-cpu,00531,unspecified,False,00531.wav,"What governs things such as military, money, foreign relations, etc.?",what governs things such as military money foreign relations et cetera,"Government policies do. These areas are typically governed by national government policies, including departments and agencies specialized in military affairs, finance, and foreign relations.",federal law,False,True,True,1.0,1.0,,,24,2,191,12.0,3,32,9.6,0.78,16.13,0.2,0.0938,10.0,2.0,1.0,0.0,1.0,False,0.875,mild,0.4298,0.2353,0.4897,0.0599,0.0,0.0,0.0,2.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,True,,7302.0,8470.0,1124.0,126.0,106.0,970.0,844.0,7409.0,-3954.0,-2827.0,153.0,605.0,3.0,30.0,329.0,26.7,1.0,-2874.0,11296.0
