group_kind,group_id,varying,baseline,contrast,n_paired,metric,label,family,direction,n_pairs,baseline_mean,contrast_mean,mean_difference,ci_low,ci_high,improved_items,degraded_items,unchanged_items,effect_size,effect_label,p_value,p_adjusted,significant,equivalent_within_margin,equivalence_margin,test_method,n_effective,verdict
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,04 llama3.2:3b-q4_K_M t0.7/s42,120,estimated_spoken_seconds,estimated speech seconds,response,descriptive,120,6.9533,7.3167,0.3633,-0.6301,1.33,0,0,120,-0.0683,negligible,0.816,,False,,,"Wilcoxon signed-rank, normal approximation",115,descriptive
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,04 llama3.2:3b-q4_K_M t0.7/s42,120,lat_llm_prompt_eval,prompt evaluation (ms),runtime,lower,119,103.0924,27.2353,-75.8571,-77.6809,-74.05,119,0,0,-1.0,large,2.72e-21,2.44e-20,True,False,5.0,"Wilcoxon signed-rank, normal approximation",119,improved
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,04 llama3.2:3b-q4_K_M t0.7/s42,120,lat_llm_ttft,time to first token (ms),runtime,lower,119,823.9496,870.9832,47.0336,36.5767,58.2868,27,90,2,0.5917,large,4.16e-12,1.66e-11,True,False,50.0,"Wilcoxon signed-rank, normal approximation",117,degraded
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,04 llama3.2:3b-q4_K_M t0.7/s42,120,lat_llm_ttfc,time to first speakable chunk (ms),runtime,lower,119,1125.8992,1057.1933,-68.7059,-103.7937,-36.1311,67,51,1,-0.2236,small,0.00163,0.00326,True,False,50.0,"Wilcoxon signed-rank, normal approximation",118,improved
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,04 llama3.2:3b-q4_K_M t0.7/s42,120,lat_llm_eval,generation time (ms),runtime,lower,119,902.8908,262.1345,-640.7563,-708.0866,-575.234,116,2,1,-0.9501,large,5.36e-21,3.75e-20,True,False,50.0,"Wilcoxon signed-rank, normal approximation",118,improved
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,04 llama3.2:3b-q4_K_M t0.7/s42,120,lat_tts_first_chunk,first speech chunk synthesis (ms),runtime,lower,119,150.2773,240.7983,90.521,60.1,114.5048,19,100,0,0.7192,large,2.21e-15,1.1e-14,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,degraded
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,04 llama3.2:3b-q4_K_M t0.7/s42,120,lat_ttfa,time to first audio (ms),runtime,lower,119,1656.3109,1677.8824,21.5714,-41.5849,73.6221,52,67,0,0.0714,negligible,0.0396,0.0396,True,True,100.0,"Wilcoxon signed-rank, normal approximation",119,degraded
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,04 llama3.2:3b-q4_K_M t0.7/s42,120,lat_tts_total,total synthesis (ms),runtime,lower,119,397.1681,324.3782,-72.7899,-120.6672,-27.4891,81,38,0,-0.3044,small,0.000171,0.000512,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,improved
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,04 llama3.2:3b-q4_K_M t0.7/s42,120,lat_e2e_response_ready,"end to end, response ready (ms)",runtime,lower,119,8148.7059,7741.6134,-407.0924,-491.1366,-331.8397,98,21,0,-0.1796,small,5.87e-17,3.52e-16,True,False,100.0,"Wilcoxon signed-rank, normal approximation",119,improved
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,04 llama3.2:3b-q4_K_M t0.7/s42,120,llm_tokens_per_sec,generation throughput (tok/s),runtime,higher,119,27.3429,89.2571,61.9143,60.3882,63.4379,119,0,0,1.0,large,2.92e-21,2.44e-20,True,False,5.0,"Wilcoxon signed-rank, normal approximation",119,improved
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,04 llama3.2:3b-q4_K_M t0.7/s42,120,lat_stt,"recognition, control (ms)",runtime,descriptive,119,7471.6639,7471.9916,0.3277,-1.7815,2.3782,0,0,119,0.0009,negligible,0.497,,False,,,"Wilcoxon signed-rank, normal approximation",111,descriptive
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,04 llama3.2:3b-q4_K_M t0.7/s42,120,lat_stt_endpoint_delay,"endpoint delay, control (ms)",runtime,descriptive,119,375.8151,375.605,-0.2101,-0.7817,0.3613,0,0,119,-0.0016,negligible,0.424,,False,,,"Wilcoxon signed-rank, normal approximation",94,descriptive
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,04 llama3.2:3b-q4_K_M t0.7/s42,120,lat_llm_first_chunk_fill,first chunk fill wait (ms),runtime,descriptive,119,301.9496,186.2101,-115.7395,-150.8576,-84.175,0,0,119,-0.5003,large,9.77e-11,,False,,,"Wilcoxon signed-rank, normal approximation",117,descriptive
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,04 llama3.2:3b-q4_K_M t0.7/s42,120,llm_prompt_tokens,prompt tokens,runtime,descriptive,119,326.5042,322.5042,-4.0,-4.0,-4.0,0,0,119,-0.5509,large,1.07e-27,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,04 llama3.2:3b-q4_K_M t0.7/s42,120,llm_eval_tokens,generated tokens,runtime,descriptive,119,24.6134,23.8739,-0.7395,-3.8237,2.3363,0,0,119,-0.1227,negligible,0.234,,False,,,"Wilcoxon signed-rank, normal approximation",117,descriptive
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,04 llama3.2:3b-q4_K_M t0.7/s42,120,tts_audio_ms,synthesized audio (ms),runtime,descriptive,119,7415.9496,6414.0924,-1001.8571,-2113.9811,114.4691,0,0,119,-0.2167,small,0.0173,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,04 llama3.2:3b-q4_K_M t0.7/s42,120,check::answers_in_english,check: answers_in_english,adherence,higher,92,0.9891,0.9891,0.0,-0.0326,0.0326,1,1,90,,n/a,1.0,1.0,False,,,"McNemar, exact binomial",2,no detected change
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,04 llama3.2:3b-q4_K_M t0.7/s42,120,check::at_most_two_detail_sentences,check: at_most_two_detail_sentences,adherence,higher,120,0.975,1.0,0.025,0.0,0.0583,3,0,117,,n/a,0.25,1.0,False,,,"McNemar, exact binomial",3,no detected change
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,04 llama3.2:3b-q4_K_M t0.7/s42,120,check::brief_enough_for_speech,check: brief_enough_for_speech,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,04 llama3.2:3b-q4_K_M t0.7/s42,120,check::no_follow_up_question,check: no_follow_up_question,adherence,higher,120,0.7417,0.6583,-0.0833,-0.1833,0.0167,13,23,84,,n/a,0.134,1.0,False,,,"McNemar, chi-square with continuity correction",36,no detected change
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,04 llama3.2:3b-q4_K_M t0.7/s42,120,check::no_markup_in_spoken_text,check: no_markup_in_spoken_text,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,04 llama3.2:3b-q4_K_M t0.7/s42,120,check::no_simulated_dialogue,check: no_simulated_dialogue,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,04 llama3.2:3b-q4_K_M t0.7/s42,120,check::non_empty,check: non_empty,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,04 llama3.2:3b-q4_K_M t0.7/s42,120,check::not_truncated_at_token_cap,check: not_truncated_at_token_cap,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,04 llama3.2:3b-q4_K_M t0.7/s42,120,check::opener_at_most_five_words,check: opener_at_most_five_words,adherence,higher,120,0.675,0.1,-0.575,-0.6667,-0.4667,5,74,41,,n/a,2e-14,3.4e-13,True,,,"McNemar, chi-square with continuity correction",79,degraded
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,04 llama3.2:3b-q4_K_M t0.7/s42,120,check::opener_ends_with_full_stop,check: opener_ends_with_full_stop,adherence,higher,120,0.975,0.8333,-0.1417,-0.2167,-0.075,2,19,99,,n/a,0.000221,0.00266,True,,,"McNemar, exact binomial",21,degraded
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,04 llama3.2:3b-q4_K_M t0.7/s42,120,check::response_is_complete,check: response_is_complete,adherence,higher,120,0.9833,1.0,0.0167,0.0,0.0417,2,0,118,,n/a,0.5,1.0,False,,,"McNemar, exact binomial",2,no detected change
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,04 llama3.2:3b-q4_K_M t0.7/s42,120,check::spoken_duration_budget,check: spoken_duration_budget,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,04 llama3.2:3b-q4_K_M t0.7/s42,120,check::total_sentences_at_most_three,check: total_sentences_at_most_three,adherence,higher,120,0.975,1.0,0.025,0.0,0.0583,3,0,117,,n/a,0.25,1.0,False,,,"McNemar, exact binomial",3,no detected change
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,14 qwen2.5:3b-q4_K_M t0.7/s42,120,constraint_item_pass_strict,prompt adherence (item),adherence,higher,120,0.6167,0.0167,-0.6,-0.6833,-0.5083,0,72,48,,n/a,5.89e-17,9.42e-16,True,,,"McNemar, chi-square with continuity correction",72,degraded
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,14 qwen2.5:3b-q4_K_M t0.7/s42,120,constraint_item_pass_loose,"prompt adherence, loose",adherence,higher,120,0.6167,0.0167,-0.6,-0.6833,-0.5083,0,72,48,,n/a,5.89e-17,9.42e-16,True,,,"McNemar, chi-square with continuity correction",72,degraded
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,14 qwen2.5:3b-q4_K_M t0.7/s42,120,constraint_check_rate_strict,share of checks passed,adherence,higher,120,0.9553,0.8981,-0.0572,-0.0686,-0.0442,8,73,39,-0.545,large,5.89e-12,8.24e-11,True,False,0.02,"Wilcoxon signed-rank, normal approximation",81,degraded
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,14 qwen2.5:3b-q4_K_M t0.7/s42,120,constraint_check_rate_loose,"share of checks passed, loose",adherence,higher,120,0.9553,0.8981,-0.0572,-0.0686,-0.0442,8,73,39,-0.545,large,5.89e-12,8.24e-11,True,False,0.02,"Wilcoxon signed-rank, normal approximation",81,degraded
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,14 qwen2.5:3b-q4_K_M t0.7/s42,120,request_coverage,coverage of recognized request,response,higher,120,0.4449,0.4821,0.0372,-0.0245,0.1002,62,45,13,0.0633,negligible,0.194,1.0,False,False,0.02,"Wilcoxon signed-rank, normal approximation",107,no detected change
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,14 qwen2.5:3b-q4_K_M t0.7/s42,120,intent_coverage,coverage of intended question,response,higher,120,0.3622,0.3906,0.0285,-0.0257,0.0807,47,39,34,0.0354,negligible,0.316,1.0,False,False,0.02,"Wilcoxon signed-rank, normal approximation",86,no detected change
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,14 qwen2.5:3b-q4_K_M t0.7/s42,120,echo_ratio,echo of the question,response,lower,120,0.2613,0.3147,0.0533,0.0095,0.0952,43,68,9,0.1033,negligible,0.0159,0.159,False,False,0.02,"Wilcoxon signed-rank, normal approximation",111,no detected change
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,14 qwen2.5:3b-q4_K_M t0.7/s42,120,answer_presence,reference answer present,response,higher,120,0.05,0.0417,-0.0083,-0.05,0.0333,3,4,113,,n/a,1.0,1.0,False,,,"McNemar, exact binomial",7,no detected change
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,14 qwen2.5:3b-q4_K_M t0.7/s42,120,reference_exact_match,exact match vs reference,response,higher,120,0.0,0.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,14 qwen2.5:3b-q4_K_M t0.7/s42,120,reference_token_f1,token F1 vs reference,response,higher,120,0.0398,0.043,0.0032,-0.0077,0.0144,25,14,81,-0.001,negligible,0.318,1.0,False,True,0.02,"Wilcoxon signed-rank, normal approximation",39,equivalent
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,14 qwen2.5:3b-q4_K_M t0.7/s42,120,reference_rouge_1,ROUGE-1 vs reference,response,higher,120,0.1284,0.1161,-0.0123,-0.0543,0.0255,12,8,100,-0.013,negligible,0.985,1.0,False,False,0.02,"Wilcoxon signed-rank, normal approximation",20,no detected change
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,14 qwen2.5:3b-q4_K_M t0.7/s42,120,reference_rouge_l,ROUGE-L vs reference,response,higher,120,0.0431,0.047,0.0039,-0.0081,0.016,25,14,81,-0.0002,negligible,0.212,1.0,False,True,0.02,"Wilcoxon signed-rank, normal approximation",39,equivalent
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,14 qwen2.5:3b-q4_K_M t0.7/s42,120,flesch_reading_ease,reading ease,response,higher,120,56.3529,55.3745,-0.9784,-6.2543,3.852,61,58,1,0.0343,negligible,0.902,1.0,False,False,2.0,"Wilcoxon signed-rank, normal approximation",119,no detected change
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,14 qwen2.5:3b-q4_K_M t0.7/s42,120,flesch_kincaid_grade,grade level,response,lower,120,7.4777,8.457,0.9793,0.2098,1.8098,54,65,1,0.0867,negligible,0.0234,0.21,False,False,0.5,"Wilcoxon signed-rank, normal approximation",119,no detected change
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,14 qwen2.5:3b-q4_K_M t0.7/s42,120,word_count,words,response,descriptive,120,17.3833,16.7583,-0.625,-2.45,1.275,0,0,120,-0.1387,negligible,0.163,,False,,,"Wilcoxon signed-rank, normal approximation",110,descriptive
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,14 qwen2.5:3b-q4_K_M t0.7/s42,120,sentence_count,sentences,response,descriptive,120,2.1083,1.475,-0.6333,-0.7917,-0.4667,0,0,120,-0.514,large,4.25e-10,,False,,,"Wilcoxon signed-rank, normal approximation",79,descriptive
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,14 qwen2.5:3b-q4_K_M t0.7/s42,120,opening_words,opening sentence length,response,descriptive,120,5.375,11.7833,6.4083,5.55,7.3333,0,0,120,0.8667,large,1.06e-18,,False,,,"Wilcoxon signed-rank, normal approximation",116,descriptive
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,14 qwen2.5:3b-q4_K_M t0.7/s42,120,mean_words_per_sentence,words per sentence,response,descriptive,120,8.3653,11.7583,3.3931,2.5722,4.2431,0,0,120,0.5476,large,1.5e-12,,False,,,"Wilcoxon signed-rank, normal approximation",116,descriptive
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,14 qwen2.5:3b-q4_K_M t0.7/s42,120,estimated_tokens,estimated tokens,response,descriptive,120,23.2667,22.4083,-0.8583,-3.2669,1.5919,0,0,120,-0.1407,negligible,0.166,,False,,,"Wilcoxon signed-rank, normal approximation",110,descriptive
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,14 qwen2.5:3b-q4_K_M t0.7/s42,120,estimated_spoken_seconds,estimated speech seconds,response,descriptive,120,6.9533,6.7033,-0.25,-0.98,0.51,0,0,120,-0.1387,negligible,0.18,,False,,,"Wilcoxon signed-rank, normal approximation",110,descriptive
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,14 qwen2.5:3b-q4_K_M t0.7/s42,120,lat_llm_prompt_eval,prompt evaluation (ms),runtime,lower,119,103.0924,31.9244,-71.1681,-72.9916,-69.4113,119,0,0,-1.0,large,2.72e-21,2.45e-20,True,False,5.0,"Wilcoxon signed-rank, normal approximation",119,improved
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,14 qwen2.5:3b-q4_K_M t0.7/s42,120,lat_llm_ttft,time to first token (ms),runtime,lower,119,823.9496,767.2689,-56.6807,-65.479,-48.5874,103,16,0,-0.7466,large,8.74e-18,3.49e-17,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,improved
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,14 qwen2.5:3b-q4_K_M t0.7/s42,120,lat_llm_ttfc,time to first speakable chunk (ms),runtime,lower,119,1125.8992,957.916,-167.9832,-203.0271,-136.0641,108,11,0,-0.76,large,1.04e-18,5.2e-18,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,improved
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,14 qwen2.5:3b-q4_K_M t0.7/s42,120,lat_llm_eval,generation time (ms),runtime,lower,119,902.8908,273.2269,-629.6639,-695.5134,-567.6792,117,2,0,-0.9583,large,3.57e-21,2.5e-20,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,improved
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,14 qwen2.5:3b-q4_K_M t0.7/s42,120,lat_tts_first_chunk,first speech chunk synthesis (ms),runtime,lower,119,150.2773,225.1597,74.8824,45.3086,96.1513,11,107,1,0.7731,large,1.04e-17,3.49e-17,True,False,50.0,"Wilcoxon signed-rank, normal approximation",118,degraded
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,14 qwen2.5:3b-q4_K_M t0.7/s42,120,lat_ttfa,time to first audio (ms),runtime,lower,119,1656.3109,1563.1933,-93.1176,-151.5109,-44.504,74,45,0,-0.1248,negligible,0.000327,0.000327,True,False,100.0,"Wilcoxon signed-rank, normal approximation",119,improved
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,14 qwen2.5:3b-q4_K_M t0.7/s42,120,lat_tts_total,total synthesis (ms),runtime,lower,119,397.1681,299.7647,-97.4034,-139.7542,-58.9746,82,37,0,-0.4235,medium,3.02e-07,6.05e-07,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,improved
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,14 qwen2.5:3b-q4_K_M t0.7/s42,120,lat_e2e_response_ready,"end to end, response ready (ms)",runtime,lower,119,8148.7059,7655.6387,-493.0672,-576.6851,-414.3681,107,12,0,-0.2209,small,1.42e-19,8.52e-19,True,False,100.0,"Wilcoxon signed-rank, normal approximation",119,improved
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,14 qwen2.5:3b-q4_K_M t0.7/s42,120,llm_tokens_per_sec,generation throughput (tok/s),runtime,higher,119,27.3429,80.9521,53.6092,52.514,54.6935,119,0,0,1.0,large,2.92e-21,2.45e-20,True,False,5.0,"Wilcoxon signed-rank, normal approximation",119,improved
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,14 qwen2.5:3b-q4_K_M t0.7/s42,120,lat_stt,"recognition, control (ms)",runtime,descriptive,119,7471.6639,7470.7059,-0.958,-3.0588,1.2439,0,0,119,-0.0029,negligible,0.16,,False,,,"Wilcoxon signed-rank, normal approximation",113,descriptive
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,14 qwen2.5:3b-q4_K_M t0.7/s42,120,lat_stt_endpoint_delay,"endpoint delay, control (ms)",runtime,descriptive,119,375.8151,375.6975,-0.1176,-0.8153,0.5548,0,0,119,-0.0018,negligible,0.772,,False,,,"Wilcoxon signed-rank, normal approximation",85,descriptive
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,14 qwen2.5:3b-q4_K_M t0.7/s42,120,lat_llm_first_chunk_fill,first chunk fill wait (ms),runtime,descriptive,119,301.9496,190.6471,-111.3025,-144.1655,-81.0353,0,0,119,-0.5528,large,1.94e-13,,False,,,"Wilcoxon signed-rank, normal approximation",118,descriptive
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,14 qwen2.5:3b-q4_K_M t0.7/s42,120,llm_prompt_tokens,prompt tokens,runtime,descriptive,119,326.5042,326.5042,0.0,0.0,0.0,0,0,119,0.0,negligible,1.0,,False,,,Wilcoxon signed-rank (all differences zero),0,descriptive
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,14 qwen2.5:3b-q4_K_M t0.7/s42,120,llm_eval_tokens,generated tokens,runtime,descriptive,119,24.6134,22.3025,-2.3109,-4.7901,0.0674,0,0,119,-0.1907,small,0.0216,,False,,,"Wilcoxon signed-rank, normal approximation",112,descriptive
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,14 qwen2.5:3b-q4_K_M t0.7/s42,120,tts_audio_ms,synthesized audio (ms),runtime,descriptive,119,7415.9496,5946.7563,-1469.1933,-2456.8824,-559.6819,0,0,119,-0.2695,small,0.000994,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,14 qwen2.5:3b-q4_K_M t0.7/s42,120,check::answers_in_english,check: answers_in_english,adherence,higher,111,0.973,0.991,0.018,-0.018,0.0541,3,1,107,,n/a,0.625,1.0,False,,,"McNemar, exact binomial",4,no detected change
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,14 qwen2.5:3b-q4_K_M t0.7/s42,120,check::at_most_two_detail_sentences,check: at_most_two_detail_sentences,adherence,higher,120,0.975,0.9917,0.0167,-0.0167,0.05,3,1,116,,n/a,0.625,1.0,False,,,"McNemar, exact binomial",4,no detected change
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,14 qwen2.5:3b-q4_K_M t0.7/s42,120,check::brief_enough_for_speech,check: brief_enough_for_speech,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
cross_model,at_t0.7/s42_vosk-small-en-us-0.15-cpu,model,24 qwen2.5:32b-q4_K_M t0.7/s42,14 qwen2.5:3b-q4_K_M t0.7/s42,120,check::no_follow_up_question,check: no_follow_up_question,adherence,higher,120,0.7417,0.775,0.0333,-0.05,0.1167,16,12,92,,n/a,0.571,1.0,False,,,"McNemar, chi-square with continuity correction",28,no detected change
